dataname,dataset,datatype,mean_hamming,median_hamming,sd_hamming
EMGT00050000002137,Drosophila,AA,0.28204998651449104,0.33251231527093594,0.13285543138307895
EMGT00050000002137,Drosophila,NT,0.2941307884243621,0.35543036813834666,0.1316733816741792
EMGT00050000002140,Drosophila,AA,0.4028411829952099,0.4518459069020867,0.12429487687299551
EMGT00050000002140,Drosophila,NT,0.37618496861397466,0.4070444915254237,0.11999321630098415
EMGT00050000002145,Drosophila,AA,0.23949474912777968,0.2864897466827503,0.10430986451678946
EMGT00050000002145,Drosophila,NT,0.28629090369754995,0.3235294117647059,0.10422550430400157
EMGT00050000002146,Drosophila,AA,0.18245433522585214,0.2127659574468085,0.07218563094304248
EMGT00050000002146,Drosophila,NT,0.2281901231459043,0.27295041728031416,0.0883915184766096
EMGT00050000002148,Drosophila,AA,0.3097251478675397,0.35235378031383735,0.1264590650553464
EMGT00050000002148,Drosophila,NT,0.3232879213931511,0.36673048534572666,0.12106444511039938
EMGT00050000002151,Drosophila,AA,0.23889609949791335,0.29863636363636364,0.13481439207094734
EMGT00050000002151,Drosophila,NT,0.2494519080719774,0.2945937690897984,0.13045189752873643
EMGT00050000002153,Drosophila,AA,0.38020611712339003,0.41849529780564265,0.11941566403093218
EMGT00050000002153,Drosophila,NT,0.3663791259154036,0.38981390793339865,0.11852258363618288
EMGT00050000002154,Drosophila,AA,0.292106030553323,0.33409785932721714,0.12213450583354768
EMGT00050000002154,Drosophila,NT,0.31936496170116735,0.36033824506530104,0.12547705412580115
EMGT00050000002156,Drosophila,AA,0.43423976251187757,0.4945652173913043,0.19122042861571362
EMGT00050000002156,Drosophila,NT,0.3988468045780754,0.45161290322580644,0.169608120496926
EMGT00050000002157,Drosophila,AA,0.4461428176950593,0.4740819185968428,0.13277837146727153
EMGT00050000002157,Drosophila,NT,0.4324978707579744,0.4608305018033432,0.12553386106457295
EMGT00050000002158,Drosophila,AA,0.4916199220681434,0.5390530272411285,0.14562978466070658
EMGT00050000002158,Drosophila,NT,0.43383726885290114,0.4603205931157528,0.13655980071800275
EMGT00050000002159,Drosophila,AA,0.4666972144526086,0.5019305019305019,0.15871864314861
EMGT00050000002159,Drosophila,NT,0.44982703284439224,0.4897110855811183,0.1467587065525565
EMGT00050000002162,Drosophila,AA,0.24489176435136972,0.259189471126285,0.055659362098150575
EMGT00050000002162,Drosophila,NT,0.27924455683088567,0.2866237893442719,0.0655986773671319
EMGT00050000002176,Drosophila,AA,0.2923490789722031,0.21975582685904552,0.16475373356656858
EMGT00050000002176,Drosophila,NT,0.3517517173165537,0.2964893986791797,0.15411935364702803
EMGT00050000002180,Drosophila,AA,0.5316066396562877,0.7342387949594256,0.24872229627786777
EMGT00050000002180,Drosophila,NT,0.46562668395190865,0.5813195186741313,0.17436494449826254
EMGT00050000002184,Drosophila,AA,0.15511877410737207,0.19562575941676794,0.07595461381988704
EMGT00050000002184,Drosophila,NT,0.20896173356524278,0.2591255515443241,0.09082448032762197
EMGT00050000002185,Drosophila,AA,0.2594205024706338,0.2976878612716763,0.08990182557889655
EMGT00050000002185,Drosophila,NT,0.27635577775871045,0.311620294599018,0.09154445828605018
EMGT00050000002187,Drosophila,AA,0.3244821642375687,0.3657548125633232,0.11342118574948686
EMGT00050000002187,Drosophila,NT,0.31667786868952086,0.35198372329603256,0.11624014940675685
EMGT00050000002189,Drosophila,AA,0.5218051234103855,0.5998641304347826,0.1627937736910258
EMGT00050000002189,Drosophila,NT,0.4604697888206644,0.5289342214820982,0.1501445522978981
EMGT00050000002190,Drosophila,AA,0.3501892387737182,0.3652583347179047,0.07944909883328423
EMGT00050000002190,Drosophila,NT,0.3267292817384489,0.34918070364050524,0.07151058812539156
EMGT00050000002192,Drosophila,AA,0.632655276307027,0.6695652173913044,0.12213752665945575
EMGT00050000002192,Drosophila,NT,0.5267454205005409,0.5528662420382165,0.10381002256265823
EMGT00050000002193,Drosophila,AA,0.2608591746837083,0.2761394101876676,0.08977485957302091
EMGT00050000002193,Drosophila,NT,0.30310404578703604,0.32637571157495254,0.09444886262115955
EMGT00050000002195,Drosophila,AA,0.28518818160871684,0.3501932582660503,0.12746643062652
EMGT00050000002195,Drosophila,NT,0.29505116917412577,0.3579050837617539,0.1238553039394554
EMGT00050000002196,Drosophila,AA,0.4517445531405214,0.5214172395557906,0.16009060811311276
EMGT00050000002196,Drosophila,NT,0.40870564696326245,0.47032201914708444,0.14163276951135567
EMGT00050000002197,Drosophila,AA,0.15790295658915451,0.17785245864810606,0.0578448772628948
EMGT00050000002197,Drosophila,NT,0.20736002991601185,0.22820966172728635,0.07361900771692458
EMGT00050000002222,Drosophila,AA,0.4234764108359744,0.36604437806699386,0.1641820778109494
EMGT00050000002222,Drosophila,NT,0.43731625573027216,0.39281026565743404,0.15820771525215577
EMGT00050000002226,Drosophila,AA,0.28835865238000913,0.33396584440227706,0.11439635416629342
EMGT00050000002226,Drosophila,NT,0.29294880576361704,0.3246006389776358,0.1026532209902127
EMGT00050000002227,Drosophila,AA,0.4411674625753685,0.5203636954530682,0.15166313796653694
EMGT00050000002227,Drosophila,NT,0.44477998590724116,0.50668633205766,0.1325983887436943
EMGT00050000002230,Drosophila,AA,0.45650089408746003,0.45826013161420953,0.12318400027006335
EMGT00050000002230,Drosophila,NT,0.45938669070578975,0.469254601856372,0.12271121472540666
EMGT00050000002233,Drosophila,AA,0.24654148299723247,0.29445234708392604,0.12439291007311368
EMGT00050000002233,Drosophila,NT,0.2601717845355691,0.31343283582089554,0.12183144711825736
EMGT00050000002240,Drosophila,AA,0.32838129359156387,0.3369458128078818,0.07766664935220408
EMGT00050000002240,Drosophila,NT,0.3183706543101631,0.3279624034911044,0.06708655047802334
EMGT00050000002241,Drosophila,AA,0.6696999283688377,0.7281567796610169,0.15384294425042044
EMGT00050000002241,Drosophila,NT,0.560732766719856,0.6001494472897151,0.12815279630610477
EMGT00050000002242,Drosophila,AA,0.46213468713140216,0.5055421686746988,0.11963041858773997
EMGT00050000002242,Drosophila,NT,0.4423386676180895,0.4767932489451477,0.10713029458895293
EMGT00050000002244,Drosophila,AA,0.23620861897093065,0.28690953178637146,0.10658953824362885
EMGT00050000002244,Drosophila,NT,0.27160260756674803,0.3172509595004869,0.11254559923216562
EMGT00050000002246,Drosophila,AA,0.2786888255854593,0.3183003781493462,0.09145485840507019
EMGT00050000002246,Drosophila,NT,0.3204872603717996,0.3607535946548817,0.09969899040797801
EMGT00050000002247,Drosophila,AA,0.20524771452063947,0.23163841807909605,0.07643689726740484
EMGT00050000002247,Drosophila,NT,0.2602630056980667,0.29492650545282123,0.08952246192054174
EMGT00050000002248,Drosophila,AA,0.3100095082237682,0.35001270964147996,0.09814624897870039
EMGT00050000002248,Drosophila,NT,0.32677484327528644,0.3642621458641484,0.09685093332221478
EMGT00050000002250,Drosophila,AA,0.5881441721864299,0.6333333333333333,0.14625935234093743
EMGT00050000002250,Drosophila,NT,0.504749556693259,0.5472381527316631,0.13051623407393667
EMGT00050000002251,Drosophila,AA,0.4306589774391541,0.5017921146953405,0.14545059046327943
EMGT00050000002251,Drosophila,NT,0.37422691298335536,0.41198501872659177,0.10116968336795014
EMGT00050000002253,Drosophila,AA,0.5491036905282893,0.5658653846153846,0.0981369692189933
EMGT00050000002253,Drosophila,NT,0.5045421589650846,0.5363961850204156,0.09939942676708792
EMGT00050000002255,Drosophila,AA,0.3174483595960484,0.36310212177469997,0.1254538319579101
EMGT00050000002255,Drosophila,NT,0.31979313535280524,0.3687358407761923,0.11658838923116763
EMGT00050000002256,Drosophila,AA,0.3735376483572876,0.43402426105076897,0.15562319237403313
EMGT00050000002256,Drosophila,NT,0.3648185173999052,0.4107246038736525,0.1460490813922803
EMGT00050000002263,Drosophila,AA,0.21379939546844684,0.24152416467337207,0.08668805548113084
EMGT00050000002263,Drosophila,NT,0.2186459098487848,0.23361991431187862,0.0822518981613929
EMGT00050000002264,Drosophila,AA,0.4398436840727861,0.48413631022326675,0.13377597899141014
EMGT00050000002264,Drosophila,NT,0.40271435459041965,0.44859420898027697,0.1184090236027322
EMGT00050000002268,Drosophila,AA,0.2975643177224317,0.32350909583876675,0.1470279531072319
EMGT00050000002268,Drosophila,NT,0.3495363447747059,0.3550359257102847,0.1399268972163852
EMGT00050000002282,Drosophila,AA,0.3832971110145479,0.3991071428571429,0.06969750536295956
EMGT00050000002282,Drosophila,NT,0.3982344507277772,0.41415384615384615,0.06718401592228254
EMGT00050000002291,Drosophila,AA,0.4236114022394711,0.4532199270959903,0.11861641625500856
EMGT00050000002291,Drosophila,NT,0.3880249536835762,0.42912772585669784,0.11571063542019636
EMGT00050000002293,Drosophila,AA,0.24193893539424932,0.2980433483942079,0.09214443590928201
EMGT00050000002293,Drosophila,NT,0.2748601341261605,0.31730587296102564,0.09785998851313549
EMGT00050000002294,Drosophila,AA,0.2974527285003834,0.3177966101694915,0.09860896000835644
EMGT00050000002294,Drosophila,NT,0.31463066214374386,0.3355834136933462,0.09967564051899021
EMGT00050000002295,Drosophila,AA,0.22692038122727382,0.23269894801233088,0.08257990850417567
EMGT00050000002295,Drosophila,NT,0.2835002402543424,0.30212483399734397,0.09420428835127591
EMGT00050000002296,Drosophila,AA,0.6393747461495707,0.6763042111879322,0.1226452212962494
EMGT00050000002296,Drosophila,NT,0.5410240544665847,0.5652879156528792,0.12105615785981128
EMGT00050000002298,Drosophila,AA,0.31169276582211164,0.34365781710914456,0.10578570758739425
EMGT00050000002298,Drosophila,NT,0.31913359578271516,0.352680767338908,0.10730375710226296
EMGT00050000002299,Drosophila,AA,0.4769894119261749,0.5191820875605879,0.14330185930391715
EMGT00050000002299,Drosophila,NT,0.41209053617982305,0.4547067087091849,0.12341679665133166
EMGT00050000002300,Drosophila,AA,0.35135531909063206,0.4021005251312828,0.1367364966477623
EMGT00050000002300,Drosophila,NT,0.35418201916136216,0.41745872936468237,0.12699294852513832
EMGT00050000002301,Drosophila,AA,0.4112338759635533,0.4795292277936668,0.15392599737406698
EMGT00050000002301,Drosophila,NT,0.37232312582909366,0.4350483104826556,0.14083780461425377
EMGT00050000002302,Drosophila,AA,0.24444416750682274,0.273193714966677,0.10014162400071469
EMGT00050000002302,Drosophila,NT,0.2885319117983763,0.33548061714317245,0.11018647413347898
EMGT00050000002306,Drosophila,AA,0.521722999469048,0.5306397306397307,0.18565104809407945
EMGT00050000002306,Drosophila,NT,0.5191248263427868,0.5394912985274432,0.1785916812291682
EMGT00050000002308,Drosophila,AA,0.35116433666453,0.4318181818181818,0.14693356305781474
EMGT00050000002308,Drosophila,NT,0.34041509370943374,0.39913657770800626,0.13212570695270887
EMGT00050000002310,Drosophila,AA,0.32353827330273965,0.37284234752589185,0.14306163046176065
EMGT00050000002310,Drosophila,NT,0.3045925989447562,0.359392789373814,0.1268406579777885
EMGT00050000002312,Drosophila,AA,0.4014818549204871,0.4690477385525201,0.14699648023163936
EMGT00050000002312,Drosophila,NT,0.3801101269385589,0.44384257236766833,0.13457127719975503
EMGT00050000002313,Drosophila,AA,0.4676928858920109,0.4943977591036415,0.159660479869153
EMGT00050000002313,Drosophila,NT,0.4199705699004108,0.4732225300092336,0.13792104841130756
EMGT00050000002315,Drosophila,AA,0.6661026895275084,0.7388175016265452,0.17337552661196268
EMGT00050000002315,Drosophila,NT,0.5462371673564396,0.6107894091808724,0.14625038685739192
EMGT00050000002318,Drosophila,AA,0.3407145051225652,0.41046831955922863,0.12389174060096532
EMGT00050000002318,Drosophila,NT,0.342389789532036,0.40273348519362184,0.11429749747345276
EMGT00050000002324,Drosophila,AA,0.7477229831282696,0.7833333333333333,0.1431485059762805
EMGT00050000002324,Drosophila,NT,0.6188085486163266,0.6338199513381995,0.12038878849960577
EMGT00050000002326,Drosophila,AA,0.35380912560798883,0.3948220064724919,0.11874038178786069
EMGT00050000002326,Drosophila,NT,0.3196569829077154,0.35356942102304667,0.12170901827163996
EMGT00050000002332,Drosophila,AA,0.27082327809599116,0.3108672936259143,0.09161731587489723
EMGT00050000002332,Drosophila,NT,0.2901061029617229,0.32095536959553694,0.09320708405951673
EMGT00050000002333,Drosophila,AA,0.4961809283273132,0.5553543868401174,0.17932878986622522
EMGT00050000002333,Drosophila,NT,0.422178386601247,0.49380620924171553,0.1652964412722166
EMGT00050000002337,Drosophila,AA,0.46297968051024724,0.5459770114942529,0.15849372182489382
EMGT00050000002337,Drosophila,NT,0.4087027337432094,0.46139705882352944,0.1392945333183022
EMGT00050000002340,Drosophila,AA,0.46240774858214906,0.5315656565656566,0.17209508801630086
EMGT00050000002340,Drosophila,NT,0.41093130136603045,0.48344298708053923,0.14950819746740776
EMGT00050000002341,Drosophila,AA,0.3266597109676278,0.3290155440414508,0.09874206717767661
EMGT00050000002341,Drosophila,NT,0.3413846527852487,0.3516716038933559,0.10084125045851902
EMGT00050000002350,Drosophila,AA,0.5593768936671878,0.5772200772200772,0.13360278870956102
EMGT00050000002350,Drosophila,NT,0.526586790267613,0.5390946502057613,0.12676305230649393
EMGT00050000002353,Drosophila,AA,0.2980386232759692,0.35260117611803354,0.11273469080808059
EMGT00050000002353,Drosophila,NT,0.32275968453220305,0.3821757062276101,0.11945486357120617
EMGT00050000002359,Drosophila,AA,0.21833839376312444,0.23594132029339854,0.07496437733352751
EMGT00050000002359,Drosophila,NT,0.27961819364792107,0.304140127388535,0.08331239306106496
EMGT00050000002362,Drosophila,AA,0.5816513553589258,0.5968586387434555,0.12688695588600135
EMGT00050000002362,Drosophila,NT,0.5136944183758875,0.5498721227621484,0.11383628956784515
EMGT00050000002371,Drosophila,AA,0.2312248562502581,0.27503974562798095,0.10336568307681018
EMGT00050000002371,Drosophila,NT,0.24799275725395065,0.2932566649242028,0.1103076516657283
EMGT00050000002374,Drosophila,AA,0.5085047182446055,0.5654028735196829,0.16475846182848378
EMGT00050000002374,Drosophila,NT,0.43117479230878925,0.48316315987174696,0.14386924801573897
EMGT00050000002383,Drosophila,AA,0.6128467344831202,0.65814696485623,0.11875382701957979
EMGT00050000002383,Drosophila,NT,0.526810730179006,0.5643564356435643,0.11444333799586932
EMGT00050000002389,Drosophila,AA,0.7162391333671958,0.8136200716845878,0.200023423052311
EMGT00050000002389,Drosophila,NT,0.5839155291704293,0.6405601659751037,0.15909413591129612
EMGT00050000002394,Drosophila,AA,0.5365720942780317,0.5549437405672482,0.1689760074227181
EMGT00050000002394,Drosophila,NT,0.5012318971165401,0.5195414698260363,0.1495220810582972
EMGT00050000002418,Drosophila,AA,0.6036127208929681,0.6636363636363637,0.19682721791938407
EMGT00050000002418,Drosophila,NT,0.5268182222066956,0.5704903751818398,0.16095679857672257
EMGT00050000002419,Drosophila,AA,0.5241883863617175,0.6077032810271041,0.1796256283702446
EMGT00050000002419,Drosophila,NT,0.4514604476948739,0.5214285714285715,0.15507137685083344
EMGT00050000002422,Drosophila,AA,0.22837071605228304,0.2222707423580786,0.12851323144541926
EMGT00050000002422,Drosophila,NT,0.27587136337439483,0.2833475678305103,0.12811032920870466
EMGT00050000002425,Drosophila,AA,0.410776279032409,0.5585585585585585,0.1998291696104414
EMGT00050000002425,Drosophila,NT,0.40298992940007583,0.52,0.16902749719091945
EMGT00050000002450,Drosophila,AA,0.33967803498831695,0.2695183542188051,0.165323341211278
EMGT00050000002450,Drosophila,NT,0.36392885776433354,0.3089788732394366,0.16074656176759305
EMGT00050000002452,Drosophila,AA,0.19391791236403547,0.23493044822256567,0.08601402276704892
EMGT00050000002452,Drosophila,NT,0.24344450514329938,0.2936016511867905,0.09924654969815669
EMGT00050000002462,Drosophila,AA,0.5199521260984017,0.6594594594594595,0.19946865807700812
EMGT00050000002462,Drosophila,NT,0.4740849729872463,0.5624413145539906,0.1657072453465659
EMGT00050000002469,Drosophila,AA,0.5915014082048973,0.5969633426529979,0.1094502032535112
EMGT00050000002469,Drosophila,NT,0.530431485743396,0.5075238976256553,0.11349502583007451
EMGT00050000002471,Drosophila,AA,0.25055827409709125,0.294318632656157,0.08360178334853884
EMGT00050000002471,Drosophila,NT,0.27766648163499585,0.3246658911220272,0.09313665611485002
EMGT00050000002472,Drosophila,AA,0.3546764339513955,0.4099009900990099,0.15835953362711339
EMGT00050000002472,Drosophila,NT,0.3525596461597602,0.403214535290007,0.15212855391827165
EMGT00050000002473,Drosophila,AA,0.29941544201314507,0.32449123518349177,0.08852508386365929
EMGT00050000002473,Drosophila,NT,0.31954659968066274,0.3555353331086395,0.09473702943346982
EMGT00050000002474,Drosophila,AA,0.4339882506692926,0.35495118549511856,0.18896900473943268
EMGT00050000002474,Drosophila,NT,0.44374741315572847,0.4073986804901037,0.15379934222333577
EMGT00050000002475,Drosophila,AA,0.37287457843091876,0.4223133615395114,0.1275655686378891
EMGT00050000002475,Drosophila,NT,0.34564253169358927,0.3867502811549647,0.11467386108650518
EMGT00050000002476,Drosophila,AA,0.41657412946406974,0.5042016806722689,0.18061794918483018
EMGT00050000002476,Drosophila,NT,0.3927499001542499,0.4785046728971963,0.165077919531502
EMGT00050000002495,Drosophila,AA,0.6323107176417443,0.6865769673227,0.1398618371637918
EMGT00050000002495,Drosophila,NT,0.5398003670121424,0.5726619672388218,0.11121057522539754
EMGT00050000002505,Drosophila,AA,0.535116901307972,0.6083189193641381,0.17916111331202164
